Id,SalePrice
1687,183875.35029637197
1688,207697.6780485938
1689,207857.6042935265
1690,218206.037019648
1691,207595.92666728247
1692,263883.4662975456
1693,184903.4668956328
1694,192688.45578921924
1695,187030.71102920792
1696,273398.68031157635
1697,190324.88949929795
1698,322581.7698997344
1699,296639.4171179732
1700,248601.67624313117
1701,272200.4128197619
1702,256953.949672897
1703,260682.614318282
1704,280005.3812304874
1705,237926.48764659849
1706,359846.5921787912
1707,191239.4204559027
1708,203847.54042616568
1709,273375.43777390046
1710,230253.34372282552
1711,276728.0590015197
1712,248476.88040954445
1713,265717.42540076294
1714,218031.77815508645
1715,204382.82981284882
1716,181337.55463339097
1717,193123.96904197393
1718,138440.22942414682
1719,212631.55820685287
1720,247816.24624354218
1721,182635.32577535242
1722,128292.1086559199
1723,163519.81733218522
1724,224168.86718081764
1725,231613.58153498883
1726,185827.01004163444
1727,146846.67196882947
1728,196382.62753712817
1729,167136.83910669002
1730,169671.6222441179
1731,118094.66031956195
1732,120029.45312972122
1733,106878.68386153795
1734,106642.88907915296
1735,125917.23628542607
1736,97700.80661492946
1737,326756.14711715735
1738,237189.6911231653
1739,257069.3458428142
1740,183513.089383504
1741,185111.7331490541
1742,166941.3837814181
1743,180686.57133857522
1744,293106.03771021974
1745,217169.85680779803
1746,212675.972922939
1747,227237.65297553374
1748,219620.56478848553
1749,156429.97623300191
1750,143032.8693735801
1751,252131.3711805119
1752,104912.2532384576
1753,148643.39409850992
1754,227974.99371800607
1755,162722.1126317872
1756,140655.7051789019
1757,93073.48196036194
1758,154434.7067177744
1759,178144.07443713385
1760,175769.9527676067
1761,168543.17670758802
1762,164528.31984125834
1763,168537.14204453176
1764,106948.7826627997
1765,188603.72741082532
1766,211968.8072394809
1767,251525.0890266305
1768,135765.37617156853
1769,180264.52012657013
1770,157390.52605503763
1771,105541.13127066952
1772,116345.93868632696
1773,105474.57724911894
1774,137811.0256156231
1775,137461.62957994768
1776,143667.19080857572
1777,96607.70246659813
1778,133829.53850519925
1779,129088.38738274702
1780,194737.44309848675
1781,108257.7833080896
1782,44540.03815817821
1783,138134.90223921963
1784,90700.54519165412
1785,101024.17373662174
1786,176530.80824293115
1787,159905.1893633745
1788,29018.92712793837
1789,96682.46097546339
1790,39190.07126225217
1791,209341.62421100342
1792,166160.88116091408
1793,160675.97133135435
1794,178525.24814171984
1795,120990.55832910922
1796,131570.18397225125
1797,146556.2711010388
1798,98822.83776913269
1799,99809.51106248831
1800,104857.64035182109
1801,90354.28579805314
1802,166359.58511193434
1803,165331.20617241052
1804,132109.13930095814
1805,143018.4214626368
1806,129127.28846259846
1807,175624.4373441533
1808,122828.94635166635
1809,125710.72276140412
1810,148160.05872114666
1811,62415.482408398646
1812,100898.17319269374
1813,107893.3441826367
1814,81925.88863961224
1815,18646.535523155122
1816,87649.41651571903
1817,99340.98612686608
1818,141507.41384331987
1819,121343.12573430862
1820,56876.85049360909
1821,124012.75866237644
1822,164530.9025497419
1823,33747.35058045329
1824,128067.86456691206
1825,131245.36038393353
1826,94278.82725240674
1827,95474.13404537889
1828,129229.70171911328
1829,175300.57527031202
1830,158896.1132497572
1831,176137.4152325989
1832,112160.24901407596
1833,152141.35831449658
1834,126313.64128761215
1835,125025.19875698339
1836,110162.62054333196
1837,104390.77646861563
1838,116287.8382464553
1839,76907.72432957997
1840,162959.6748107035
1841,130738.61350735102
1842,83727.56308962975
1843,117760.87444479496
1844,130857.93130595644
1845,141002.39357240882
1846,152350.19980031892
1847,150742.5883814128
1848,23690.811343440204
1849,129321.21125054557
1850,113670.40025921667
1851,135002.243443363
1852,118926.04540186923
1853,114142.74088814913
1854,183168.22274141817
1855,157730.54567550065
1856,240285.8870348119
1857,139578.76840981923
1858,127502.61089389946
1859,120907.4844639044
1860,159446.9679682412
1861,120125.72037591331
1862,288542.3824538997
1863,286868.80546430463
1864,286882.00503890857
1865,324738.27669728117
1866,312067.06969956367
1867,240518.67775745306
1868,275837.95284980757
1869,226473.05029107572
1870,253020.56051640527
1871,249300.00010773947
1872,177177.17161656555
1873,223708.99571175023
1874,139859.97164288594
1875,203256.80612760794
1876,207195.42376251554
1877,218949.14104578213
1878,216290.20518445026
1879,105521.54019090824
1880,146326.50843587017
1881,247752.61212075723
1882,244301.83592945745
1883,190093.16684359277
1884,203942.94873970875
1885,252243.3647173891
1886,266554.3486345102
1887,237397.44381866662
1888,293549.46464465454
1889,171276.47632155137
1890,108580.15388025728
1891,144087.3128039342
1892,67020.57803375332
1893,126727.56046847545
1894,104372.33716465358
1895,146899.38485202438
1896,112370.11770507751
1897,112089.63345017855
1898,116984.55728550872
1899,149526.67922352592
1900,151880.27835291123
1901,164085.11306732346
1902,138008.66137681797
1903,214269.77446785977
1904,128114.6003282651
1905,191098.6362084531
1906,153898.47370281082
1907,200362.43551376543
1908,131126.28656354186
1909,152398.02875177248
1910,134186.77372762735
1911,210805.65389082988
1912,272002.314615389
1913,172947.6576629231
1914,48415.9709973057
1915,244871.158159566
1916,25701.32471293176
1917,258351.7116879829
1918,146067.19161565218
1919,195760.53408292995
1920,171863.07806406578
1921,329750.7095391684
1922,294439.3710289468
1923,217123.92143009685
1924,230070.01164514723
1925,224178.97505086858
1926,331608.4248799031
1927,120929.02383421187
1928,165418.6160124269
1929,96985.75084667804
1930,131828.18042438535
1931,144551.27307223564
1932,136520.6652791869
1933,154811.67693949316
1934,183922.01132274757
1935,183283.8148038123
1936,182933.47154710104
1937,185628.61700381537
1938,172710.1594924539
1939,232186.50328101066
1940,192860.40865770297
1941,180240.57663886913
1942,195469.69914315164
1943,202768.53183034936
1944,276725.235416412
1945,320787.31401161465
1946,162866.1716579526
1947,263291.7635869944
1948,177102.4983863301
1949,247346.8309718977
1950,209800.92398656055
1951,259335.57605895435
1952,224642.535564863
1953,200263.30411279888
1954,215696.9758702385
1955,132904.15009027172
1956,311101.47699559235
1957,171254.25961358857
1958,300920.063996496
1959,127326.10635233426
1960,82929.60017529537
1961,119076.20827929385
1962,105098.88795009058
1963,120831.5843720733
1964,97094.04972195171
1965,132795.19435577386
1966,145390.712703738
1967,276009.117233463
1968,331215.7342661045
1969,325435.46794576466
1970,335890.3795501088
1971,394041.3225067464
1972,332924.1503835899
1973,269781.600032176
1974,292390.6678989682
1975,392831.7513523224
1976,293870.6633678068
1977,331652.6210054428
1978,294047.2049671536
1979,293356.7197150687
1980,189843.20997697313
1981,302446.29181495437
1982,224870.92875047482
1983,206841.33474623726
1984,178377.68904507405
1985,244935.27910344664
1986,240742.12254094414
1987,193831.93984877726
1988,183549.4333068441
1989,204790.28876969323
1990,222380.75220335333
1991,217028.4365824241
1992,236553.36539123172
1993,186224.05546169437
1994,230372.06391409563
1995,196800.26712094003
1996,274375.34760915895
1997,280062.08109398896
1998,296479.7353235112
1999,268990.40374867234
2000,290355.3142822314
2001,268782.54005416215
2002,252177.02586756845
2003,260874.80797103688
2004,283687.95131521754
2005,221265.23212633224
2006,212593.89668080898
2007,257955.16039369593
2008,220163.49816316704
2009,195042.27082528768
2010,210559.75550279382
2011,163182.21799459273
2012,181919.22407833335
2013,168112.66386697383
2014,184103.0207343091
2015,195716.82475755538
2016,192649.36360566376
2017,200710.01317105687
2018,109202.76376754593
2019,129167.7129293041
2020,75757.02839068754
2021,86793.23514279944
2022,187604.78209765686
2023,128047.69786296308
2024,266736.27970081836
2025,322437.7535946289
2026,175016.0524937698
2027,150554.35289637384
2028,162433.53662740637
2029,164444.5956762837
2030,252140.27832756343
2031,245322.398749448
2032,231259.42151970288
2033,245865.5693217112
2034,172172.16391397628
2035,234573.4115574608
2036,221093.58596851805
2037,223383.91821382905
2038,290277.27794844296
2039,206325.24965535512
2040,333474.8156461491
2041,264378.2230972642
2042,207446.05482106365
2043,173400.9084845566
2044,192299.01606208703
2045,206176.22533928382
2046,123766.76897652412
2047,130160.8402057999
2048,140048.23608721828
2049,118835.39863857196
2050,176042.49389763933
2051,120951.88251734932
2052,137742.7544422805
2053,138071.25828958966
2054,63253.51612416364
2055,149789.53209325683
2056,142680.7552082067
2057,95073.75769789552
2058,207024.86518400803
2059,133994.91086793027
2060,195763.05838800233
2061,192045.28799485706
2062,109654.20245817502
2063,101273.6515456253
2064,126033.99866642186
2065,116858.6316444584
2066,181833.75982455153
2067,123122.37237636058
2068,122158.35804937512
2069,70802.25485979917
2070,88850.80987041758
2071,66664.95874507457
2072,164755.77014613815
2073,130148.20769546239
2074,179502.08032568695
2075,144065.25561689993
2076,122912.69023638882
2077,118861.73828511976
2078,100176.59447055694
2079,137890.22196821275
2080,118469.70487270632
2081,108033.22110869933
2082,106482.43776615325
2083,132720.10749687336
2084,88217.77148120233
2085,99565.56787759962
2086,156022.51237489225
2087,128597.34663937765
2088,102952.19761525805
2089,63988.88646950142
2090,118669.06830602454
2091,80516.42192787456
2092,146921.76603644819
2093,121084.02054796868
2094,142041.10899512388
2095,135369.87372215872
2096,78892.07653336728
2097,86379.84507643513
2098,142704.1487427192
2099,16053.002995390561
2100,60445.21772685868
2101,107275.40700997517
2102,138118.81670395948
2103,90238.33652880264
2104,129882.27161505807
2105,126364.62322456262
2106,29959.913821644266
2107,196763.5495716395
2108,117788.23729107424
2109,93321.137649882
2110,116702.40503952408
2111,167635.56843414286
2112,115151.00346920441
2113,107745.47563274519
2114,112619.79317473306
2115,143246.53499307705
2116,119901.85541107843
2117,138752.99582109426
2118,123878.97443692747
2119,103183.93144541734
2120,116163.71592928295
2121,56328.6247977888
2122,75818.85196680191
2123,107674.19465268694
2124,177896.15093495755
2125,123803.3261250268
2126,147884.13448666676
2127,168622.14028812048
2128,123156.35501461627
2129,119903.60376767127
2130,119620.32797034376
2131,189351.71756245673
2132,127844.35192486213
2133,131165.5209922049
2134,128366.00454892905
2135,118173.73665323539
2136,32680.83839350252
2137,102682.38532821496
2138,134859.52238298522
2139,160195.04639419296
2140,134774.14151805907
2141,156865.0217600417
2142,109184.97946986754
2143,136416.3145563762
2144,97416.92741085228
2145,133819.09860852815
2146,184067.08000149846
2147,150813.4835052531
2148,164146.91178080172
2149,136974.3556615744
2150,228243.44128923246
2151,131828.00028036872
2152,164614.15892919863
2153,196059.03594360512
2154,105965.72390681843
2155,142316.80320987583
2156,255414.13209653657
2157,245309.10224990605
2158,226544.4036154073
2159,216919.8121312078
2160,187938.3834301388
2161,256024.56409074424
2162,365927.0091404262
2163,321274.2353383306
2164,250849.3562236199
2165,204634.73553082568
2166,151247.14529705828
2167,215642.44790186512
2168,192930.49283825012
2169,193024.8678465736
2170,212893.422068091
2171,158484.21579322836
2172,131121.2895530077
2173,198227.46788677003
2174,229431.979022859
2175,293928.5749813701
2176,281185.2976793627
2177,227921.5379032985
2178,229450.59055204282
2179,150157.03852575866
2180,239638.3152022584
2181,191582.04560924217
2182,225001.98264496878
2183,189472.70200983563
2184,128021.5769068253
2185,125923.14380481548
2186,162876.6294754428
2187,164140.06574328325
2188,161023.68642973213
2189,259826.21715068875
2190,72163.56312078063
2191,73815.56531054189
2192,58800.442395648104
2193,110458.36418935761
2194,115199.6779752489
2195,83703.90715526335
2196,72264.9696509376
2197,91158.55711463455
2198,173691.93771425972
2199,198392.870357219
2200,151870.2633094025
2201,142631.94681843754
2202,200128.3053446539
2203,121216.90754257969
2204,135994.53037890082
2205,100375.31844322279
2206,146236.83270473767
2207,210637.66762567346
2208,244678.82181326824
2209,185385.42365283344
2210,131470.94415506988
2211,132317.07587126677
2212,113046.0290546749
2213,96170.97461190389
2214,127702.78578722535
2215,94757.88851309719
2216,129677.71288234426
2217,25284.732731885393
2218,70520.46588104393
2219,71298.6831233158
2220,46313.99900481512
2221,244708.4169783414
2222,230327.6293120255
2223,281058.0024525054
2224,238531.2198306847
2225,127219.38284650061
2226,178079.72962943243
2227,216305.83706661046
2228,273077.3782927062
2229,235483.6106314991
2230,144799.88564910472
2231,208663.47723491804
2232,200936.18643022503
2233,188142.95894474688
2234,249743.91464093735
2235,203420.90850074159
2236,249821.3534271178
2237,297319.93155568733
2238,255331.97368109168
2239,129170.1730798051
2240,156955.35762675188
2241,148396.4635495016
2242,109255.04286652722
2243,101394.29853721138
2244,81797.43131646689
2245,82367.82110055105
2246,131072.76835039293
2247,131082.74474484578
2248,113493.76559687674
2249,110197.72880112485
2250,130041.41737783409
2251,103041.19161972997
2252,192335.7873563707
2253,165549.12651874602
2254,184174.47692695155
2255,208069.71111124696
2256,182909.60240627767
2257,192373.3848663197
2258,176475.83980487834
2259,183336.1938603042
2260,171961.3196048172
2261,198973.06713164633
2262,204073.04764372285
2263,312233.2593842967
2264,378604.70697981876
2265,169284.32272559043
2266,250267.7814172561
2267,324990.46145834995
2268,355708.94944212015
2269,168418.13321259513
2270,202515.92475275637
2271,229894.62113322725
2272,239037.5876086146
2273,171456.2439078904
2274,199493.66657844756
2275,181374.1545634308
2276,183732.5685007706
2277,194766.8809111655
2278,170185.80713728478
2279,98745.13026702718
2280,86613.61732703936
2281,157865.36520355742
2282,174732.746653668
2283,115030.59226358368
2284,98577.7130009901
2285,136158.9951040143
2286,111593.30144827103
2287,308007.6782312499
2288,256651.6364417785
2289,304579.63446194853
2290,343893.0726649781
2291,295669.16386179405
2292,369641.65563609044
2293,354463.5416917355
2294,317334.67202251253
2295,388681.3679297961
2296,238218.76893061365
2297,290802.88558061223
2298,288648.41412035597
2299,310206.48765784584
2300,293514.0212889359
2301,280130.52748000843
2302,253006.83243459568
2303,248622.74799889151
2304,241610.22106261237
2305,186548.31994356785
2306,188026.31398797722
2307,194516.64791677624
2308,215245.69985058892
2309,261733.15249042155
2310,204552.33221934654
2311,211730.32768662588
2312,184979.7753161689
2313,174152.58293214033
2314,187254.80338619289
2315,179883.01836295577
2316,206802.96321223758
2317,189643.27723906457
2318,168518.02347914118
2319,191564.3056693402
2320,187616.4921997051
2321,258533.26875874598
2322,200248.9606582966
2323,194205.30259522877
2324,210439.1750032521
2325,203074.22561820026
2326,190484.7657508183
2327,205481.04670518718
2328,219057.66948522103
2329,197214.44818304747
2330,193019.765057105
2331,306035.1334903069
2332,335889.10828076524
2333,300067.9123339037
2334,247468.58467574243
2335,271149.8224694751
2336,289534.34835121816
2337,183568.4564166608
2338,267993.80469877145
2339,235451.55578743631
2340,355667.5539635684
2341,202223.39609770116
2342,244028.39435782086
2343,232739.26159051724
2344,231346.66287902545
2345,240423.1560103685
2346,204421.94040705485
2347,184937.43699854764
2348,233621.50860127702
2349,171385.75452845625
2350,276448.7267206538
2351,227330.83821755962
2352,254562.13458176435
2353,244677.8412603425
2354,141888.748125509
2355,155369.8550507609
2356,158638.06693119102
2357,202882.27984672424
2358,186630.3796185915
2359,126105.65949647885
2360,118469.11817338469
2361,142171.78037829057
2362,267616.5365241495
2363,146175.02220520366
2364,194250.6550715986
2365,223653.3847499186
2366,193411.35278116458
2367,207559.69793857203
2368,191287.52367198223
2369,195078.9782925638
2370,170448.3126185272
2371,137866.3552806835
2372,180555.76913263917
2373,279195.04247324064
2374,293389.14523361984
2375,234510.8985123086
2376,281226.2968076038
2377,300276.4353668393
2378,161499.25463812996
2379,222366.15945694863
2380,153724.31745882786
2381,185761.275352168
2382,242829.71906262694
2383,215958.8688715027
2384,249463.2793241538
2385,179095.24407283252
2386,136018.79428868496
2387,119061.37931035447
2388,123554.50034033053
2389,129446.48224447749
2390,154295.95767248247
2391,130305.16483884922
2392,90389.06575508474
2393,181953.49591130984
2394,133606.1948336783
2395,205435.9925769245
2396,146056.0387901148
2397,221367.50307166146
2398,135028.586209542
2399,35950.66988455469
2400,44777.22692471312
2401,110269.41137554089
2402,145467.32975476177
2403,137382.42456488463
2404,137462.16331309464
2405,173535.92878499406
2406,148127.31972864026
2407,115451.80435478396
2408,154414.7949509715
2409,106200.78438497114
2410,191715.0315475854
2411,108936.24080964865
2412,140053.92513511062
2413,107412.49783765257
2414,125493.92925402464
2415,119074.1372150575
2416,134783.15195370198
2417,116961.89861704654
2418,117169.70842497831
2419,91858.13992115075
2420,113455.82483659091
2421,69766.92231220019
2422,98711.60967184824
2423,110221.64736890967
2424,166108.67938754323
2425,233963.9260925016
2426,146495.98962865805
2427,108736.61198760488
2428,191608.35810750246
2429,92851.145700049
2430,131790.6326344636
2431,96494.9585643016
2432,125167.81778175652
2433,133044.44703650603
2434,120508.6305339305
2435,138182.42549542512
2436,100609.0223739465
2437,94100.63801729179
2438,104511.84466541966
2439,113507.68182411545
2440,130414.31011508743
2441,95703.15492691274
2442,93080.2694212239
2443,133905.63882662042
2444,131650.55855899502
2445,59173.644311368
2446,107441.36514160305
2447,202972.21533267095
2448,134672.61572093063
2449,110488.56197577307
2450,155794.66623705078
2451,105982.44697795843
2452,205193.6472905596
2453,78739.56469571975
2454,119922.25289513578
2455,145005.04342928238
2456,120510.68576820928
2457,113595.81479527487
2458,116042.30148694722
2459,87962.20941773744
2460,154157.6975482226
2461,109595.61578155111
2462,116241.01439089992
2463,131096.90291602758
2464,156443.97453497222
2465,138916.98201506527
2466,102334.17436354572
2467,167873.32706453244
2468,83626.2154749987
2469,78690.11393533403
2470,194837.16534984426
2471,218090.14932883636
2472,168733.9689191872
2473,89400.9914671079
2474,69103.64753976127
2475,237213.5016709232
2476,81218.21604497335
2477,83414.43990200455
2478,160586.10966541932
2479,100190.5949461601
2480,127694.29708954145
2481,118024.6783799777
2482,120243.59674327995
2483,89973.81775888137
2484,140085.0300486869
2485,119420.60466654401
2486,134408.89085895277
2487,201982.54600848968
2488,177277.9784927856
2489,163919.0971197748
2490,142230.16174752626
2491,89316.081188816
2492,198016.84720249067
2493,150196.51144276594
2494,152740.30518082913
2495,78153.75402988924
2496,226265.63133863814
2497,143610.49649169983
2498,90974.07699494238
2499,71381.99331751699
2500,101211.11544407706
2501,118857.98416005552
2502,135608.07326973428
2503,70875.44485934998
2504,121493.73765613826
2505,227539.90026840742
2506,260378.03027781018
2507,271933.687189835
2508,260475.90780905273
2509,229844.30059430806
2510,230948.35665261804
2511,192180.35930407315
2512,204005.64989435242
2513,241566.81675602717
2514,278110.4636904242
2515,136932.75499160064
2516,179741.7909321949
2517,131955.6325470811
2518,141852.3184088081
2519,213829.34442520316
2520,225207.8475940124
2521,193756.52834080986
2522,230870.37152003532
2523,114058.85164165299
2524,129316.36902468896
2525,135087.3816503886
2526,120951.1978745776
2527,103189.00780102669
2528,112346.28397866094
2529,132025.63254229433
2530,117958.60192135104
2531,251357.76249236602
2532,225250.53066264035
2533,211572.05628228898
2534,239999.14856666618
2535,268038.7392416914
2536,247751.91554583225
2537,247049.66579156194
2538,189537.40186513413
2539,204386.93460886984
2540,172667.61195505492
2541,197235.18253682705
2542,146843.5781935813
2543,119300.96670235193
2544,98569.32273656188
2545,147376.06864034792
2546,148210.7668467207
2547,165316.98151017434
2548,158678.92787444836
2549,158688.87518902507
2550,558846.3517740074
2551,141445.8105811578
2552,117722.42996267031
2553,67620.25215268799
2554,90402.24033303617
2555,122717.33976569294
2556,73754.3312400158
2557,102273.19540026865
2558,154093.24868128926
2559,98208.396058916
2560,160629.59821261454
2561,149549.78443148767
2562,125516.50651338219
2563,128475.84578803845
2564,200774.97393989854
2565,165709.34719983942
2566,104965.5490267278
2567,99584.29977589229
2568,191807.77027747838
2569,193164.55207798735
2570,129828.2521579325
2571,146139.23164796236
2572,186008.22425481828
2573,223305.08269280207
2574,236151.86779482441
2575,134548.18786699802
2576,131458.74071756925
2577,118947.8243171795
2578,80312.63655048283
2579,28390.681016122107
2580,97547.39771136537
2581,116117.3321804934
2582,121294.16890750651
2583,256627.78787804965
2584,182004.1270145349
2585,187001.7292179406
2586,229803.81956816756
2587,215726.7596187942
2588,134209.90442713804
2589,162149.59385740536
2590,214823.60146710963
2591,251135.5028977784
2592,208161.95486421452
2593,233680.60056100658
2594,189754.3091399445
2595,214641.6112767259
2596,306580.7330523344
2597,185583.94750506093
2598,259171.40942333837
2599,318560.04948336317
2600,113888.31512843806
2601,154219.14240610308
2602,45524.367652234505
2603,59927.7439841748
2604,63268.920373207075
2605,49174.73826197209
2606,148067.5391464912
2607,231045.1159453286
2608,211810.4405436305
2609,174140.2125414837
2610,105419.86078851006
2611,114638.97721737425
2612,162869.82139659242
2613,127649.82278673619
2614,105542.90978946199
2615,171053.50733686925
2616,177365.01793717395
2617,189128.23441455502
2618,214958.58313810674
2619,220033.45399976836
2620,195228.48281699198
2621,178181.54661604168
2622,188690.24420134083
2623,228026.46574731672
2624,291051.59313581896
2625,238668.6639280446
2626,185441.4617103265
2627,175960.46075765498
2628,371213.3551815384
2629,364075.27231596934
2630,314779.7972706213
2631,377880.0902406423
2632,332685.46964157594
2633,270080.26492566604
2634,345887.6592873066
2635,169282.11026809958
2636,204104.20475313521
2637,195142.05752554152
2638,245016.52687529137
2639,204351.55200003262
2640,166992.06032688392
2641,85211.4910882872
2642,172087.79673381324
2643,120892.89192479465
2644,123578.37256846053
2645,106023.30159763957
2646,102036.68976383598
2647,114922.67594836012
2648,150722.32222682715
2649,141583.97407431353
2650,138608.39389740222
2651,134110.33683654445
2652,338743.9612991364
2653,256981.64340484387
2654,230181.33550924587
2655,348055.07083791296
2656,301787.49509375275
2657,296487.2196114877
2658,253353.09142599406
2659,277556.8913140112
2660,300083.80171630194
2661,313161.981373832
2662,323620.7531615385
2663,288345.07939538255
2664,253456.28766829532
2665,318068.21740920295
2666,264709.0292851642
2667,181931.81363475497
2668,196419.66636980593
2669,171687.98038448498
2670,273679.5841507112
2671,198776.69514056446
2672,199648.06218657747
2673,202158.60018502397
2674,218326.8517103946
2675,171137.3532382421
2676,199788.25340695062
2677,207494.661465973
2678,250836.53939526842
2679,276060.6605749255
2680,277945.2410372946
2681,347084.2538644414
2682,296338.9885659657
2683,415751.5303855856
2684,296962.98697809444
2685,312776.10167268256
2686,249011.08519022085
2687,278845.60963805334
2688,223975.26552744617
2689,205136.89389473584
2690,349892.14036117506
2691,178899.98771486187
2692,136890.4908363094
2693,196159.48934549012
2694,145672.89263333252
2695,209194.54035740637
2696,195866.7988449448
2697,182767.69565210526
2698,216602.0149190604
2699,166425.95900155057
2700,142582.46332029847
2701,154819.59182573587
2702,122871.55226924398
2703,158762.01351967652
2704,155680.85662621527
2705,92978.41219599603
2706,90907.29585742077
2707,134378.88146582653
2708,101103.75057467341
2709,107397.80557484191
2710,110192.68494152871
2711,161742.7071528841
2712,339608.3656568568
2713,168632.06980377517
2714,147043.00926626788
2715,152230.89382436394
2716,142246.68626067752
2717,177233.25505961978
2718,211537.4820105947
2719,138773.11761887104
2720,226261.3852442453
2721,135702.76321419294
2722,175333.34175793023
2723,172399.7045855542
2724,106949.03955749178
2725,120632.8959169836
2726,118433.04908761277
2727,165502.55110389728
2728,184375.31835451105
2729,132234.38625598012
2730,129044.69793958252
2731,128325.66907216597
2732,107486.24516634445
2733,174823.9104696632
2734,151078.1746634309
